Time,Threshold,Probability
2025-12-15 00:00:00,0.3,36.67
2025-12-15 00:00:00,0.6,33.33
2025-12-15 00:00:00,0.9,10.0
2025-12-15 00:00:00,1.2,6.67
2025-12-15 06:00:00,Trace,43.33
2025-12-15 06:00:00,0.1,40.0
2025-12-15 06:00:00,0.3,36.67
2025-12-15 06:00:00,0.6,33.33
2025-12-15 06:00:00,0.9,10.0
2025-12-15 06:00:00,1.2,6.67
2025-12-15 12:00:00,Trace,46.67
2025-12-15 12:00:00,0.1,43.33
2025-12-15 12:00:00,0.3,36.67
2025-12-15 12:00:00,0.6,33.33
2025-12-15 12:00:00,0.9,13.33
2025-12-15 12:00:00,1.2,10.0
2025-12-15 18:00:00,Trace,46.67
2025-12-15 18:00:00,0.1,43.33
2025-12-15 18:00:00,0.3,36.67
2025-12-15 18:00:00,0.6,30.0
2025-12-15 18:00:00,0.9,13.33
2025-12-15 18:00:00,1.2,10.0
2025-12-16 00:00:00,Trace,43.33
2025-12-16 00:00:00,0.1,43.33
2025-12-16 00:00:00,0.3,36.67
2025-12-16 00:00:00,0.6,30.0
2025-12-16 00:00:00,0.9,13.33
2025-12-16 00:00:00,1.2,10.0
2025-12-16 06:00:00,Trace,43.33
2025-12-16 06:00:00,0.1,43.33
2025-12-16 06:00:00,0.3,36.67
2025-12-16 06:00:00,0.6,30.0
2025-12-16 06:00:00,0.9,13.33
2025-12-16 06:00:00,1.2,10.0
2025-12-16 12:00:00,Trace,46.67
2025-12-16 12:00:00,0.1,46.67
2025-12-16 12:00:00,0.3,36.67
2025-12-16 12:00:00,0.6,30.0
2025-12-16 12:00:00,0.9,13.33
2025-12-16 12:00:00,1.2,10.0
2025-12-16 18:00:00,Trace,46.67
2025-12-16 18:00:00,0.1,40.0
2025-12-16 18:00:00,0.3,30.0
2025-12-16 18:00:00,0.6,20.0
2025-12-16 18:00:00,0.9,13.33
2025-12-16 18:00:00,1.2,10.0
2025-12-17 00:00:00,Trace,46.67
2025-12-17 00:00:00,0.1,36.67
2025-12-17 00:00:00,0.3,23.33
2025-12-17 00:00:00,0.6,20.0
2025-12-17 00:00:00,0.9,13.33
2025-12-17 00:00:00,1.2,6.67
2025-12-17 06:00:00,Trace,46.67
2025-12-17 06:00:00,0.1,36.67
2025-12-17 06:00:00,0.3,23.33
2025-12-17 06:00:00,0.6,20.0
2025-12-17 06:00:00,0.9,13.33
2025-12-17 06:00:00,1.2,6.67
2025-12-17 12:00:00,Trace,50.0
2025-12-17 12:00:00,0.1,36.67
2025-12-17 12:00:00,0.3,23.33
2025-12-17 12:00:00,0.6,20.0
2025-12-17 12:00:00,0.9,13.33
2025-12-17 12:00:00,1.2,6.67
2025-12-17 18:00:00,Trace,50.0
2025-12-17 18:00:00,0.1,36.67
2025-12-17 18:00:00,0.3,23.33
2025-12-17 18:00:00,0.6,20.0
2025-12-17 18:00:00,0.9,13.33
2025-12-17 18:00:00,1.2,6.67
2025-12-18 00:00:00,Trace,40.0
2025-12-18 00:00:00,0.1,30.0
2025-12-18 00:00:00,0.3,23.33
2025-12-18 00:00:00,0.6,16.67
2025-12-18 00:00:00,0.9,10.0
2025-12-18 00:00:00,1.2,6.67
