Time,Threshold,Probability
2026-04-09 18:00:00,0.1,3.33
2026-04-09 18:00:00,0.25,0.0
2026-04-09 18:00:00,0.5,0.0
2026-04-09 18:00:00,1,0.0
2026-04-09 18:00:00,2,0.0
2026-04-09 18:00:00,3,0.0
2026-04-10 00:00:00,0.1,6.67
2026-04-10 00:00:00,0.25,0.0
2026-04-10 00:00:00,0.5,0.0
2026-04-10 00:00:00,1,0.0
2026-04-10 00:00:00,2,0.0
2026-04-10 00:00:00,3,0.0
2026-04-10 06:00:00,0.1,6.67
2026-04-10 06:00:00,0.25,3.33
2026-04-10 06:00:00,0.5,0.0
2026-04-10 06:00:00,1,0.0
2026-04-10 06:00:00,2,0.0
2026-04-10 06:00:00,3,0.0
2026-04-10 12:00:00,0.1,6.67
2026-04-10 12:00:00,0.25,0.0
2026-04-10 12:00:00,0.5,0.0
2026-04-10 12:00:00,1,0.0
2026-04-10 12:00:00,2,0.0
2026-04-10 12:00:00,3,0.0
2026-04-10 18:00:00,0.1,13.33
2026-04-10 18:00:00,0.25,10.0
2026-04-10 18:00:00,0.5,3.33
2026-04-10 18:00:00,1,0.0
2026-04-10 18:00:00,2,0.0
2026-04-10 18:00:00,3,0.0
2026-04-11 00:00:00,0.1,13.33
2026-04-11 00:00:00,0.25,6.67
2026-04-11 00:00:00,0.5,3.33
2026-04-11 00:00:00,1,0.0
2026-04-11 00:00:00,2,0.0
2026-04-11 00:00:00,3,0.0
2026-04-11 06:00:00,0.1,6.67
2026-04-11 06:00:00,0.25,3.33
2026-04-11 06:00:00,0.5,3.33
2026-04-11 06:00:00,1,3.33
2026-04-11 06:00:00,2,0.0
2026-04-11 06:00:00,3,0.0
2026-04-11 12:00:00,0.1,10.0
2026-04-11 12:00:00,0.25,3.33
2026-04-11 12:00:00,0.5,0.0
2026-04-11 12:00:00,1,0.0
2026-04-11 12:00:00,2,0.0
2026-04-11 12:00:00,3,0.0
2026-04-11 18:00:00,0.1,6.67
2026-04-11 18:00:00,0.25,0.0
2026-04-11 18:00:00,0.5,0.0
2026-04-11 18:00:00,1,0.0
2026-04-11 18:00:00,2,0.0
2026-04-11 18:00:00,3,0.0
2026-04-12 00:00:00,0.1,10.0
2026-04-12 00:00:00,0.25,6.67
2026-04-12 00:00:00,0.5,3.33
2026-04-12 00:00:00,1,0.0
2026-04-12 00:00:00,2,0.0
2026-04-12 00:00:00,3,0.0
2026-04-12 06:00:00,0.1,10.0
2026-04-12 06:00:00,0.25,3.33
2026-04-12 06:00:00,0.5,0.0
2026-04-12 06:00:00,1,0.0
2026-04-12 06:00:00,2,0.0
2026-04-12 06:00:00,3,0.0
2026-04-12 12:00:00,0.1,13.33
2026-04-12 12:00:00,0.25,10.0
2026-04-12 12:00:00,0.5,0.0
2026-04-12 12:00:00,1,0.0
2026-04-12 12:00:00,2,0.0
2026-04-12 12:00:00,3,0.0
2026-04-12 18:00:00,0.1,6.67
2026-04-12 18:00:00,0.25,3.33
2026-04-12 18:00:00,0.5,3.33
2026-04-12 18:00:00,1,0.0
2026-04-12 18:00:00,2,0.0
2026-04-12 18:00:00,3,0.0
2026-04-13 00:00:00,0.1,10.0
2026-04-13 00:00:00,0.25,3.33
2026-04-13 00:00:00,0.5,0.0
2026-04-13 00:00:00,1,0.0
2026-04-13 00:00:00,2,0.0
2026-04-13 00:00:00,3,0.0
2026-04-13 06:00:00,0.1,10.0
2026-04-13 06:00:00,0.25,3.33
2026-04-13 06:00:00,0.5,3.33
2026-04-13 06:00:00,1,0.0
2026-04-13 06:00:00,2,0.0
2026-04-13 06:00:00,3,0.0
2026-04-13 12:00:00,0.1,10.0
2026-04-13 12:00:00,0.25,3.33
2026-04-13 12:00:00,0.5,3.33
2026-04-13 12:00:00,1,0.0
2026-04-13 12:00:00,2,0.0
2026-04-13 12:00:00,3,0.0
2026-04-13 18:00:00,0.1,20.0
2026-04-13 18:00:00,0.25,10.0
2026-04-13 18:00:00,0.5,3.33
2026-04-13 18:00:00,1,0.0
2026-04-13 18:00:00,2,0.0
2026-04-13 18:00:00,3,0.0
2026-04-14 00:00:00,0.1,23.33
2026-04-14 00:00:00,0.25,20.0
2026-04-14 00:00:00,0.5,13.33
2026-04-14 00:00:00,1,0.0
2026-04-14 00:00:00,2,0.0
2026-04-14 00:00:00,3,0.0
2026-04-14 06:00:00,0.1,26.67
2026-04-14 06:00:00,0.25,13.33
2026-04-14 06:00:00,0.5,6.67
2026-04-14 06:00:00,1,0.0
2026-04-14 06:00:00,2,0.0
2026-04-14 06:00:00,3,0.0
2026-04-14 12:00:00,0.1,13.33
2026-04-14 12:00:00,0.25,3.33
2026-04-14 12:00:00,0.5,3.33
2026-04-14 12:00:00,1,0.0
2026-04-14 12:00:00,2,0.0
2026-04-14 12:00:00,3,0.0
2026-04-14 18:00:00,0.1,10.0
2026-04-14 18:00:00,0.25,6.67
2026-04-14 18:00:00,0.5,3.33
2026-04-14 18:00:00,1,0.0
2026-04-14 18:00:00,2,0.0
2026-04-14 18:00:00,3,0.0
2026-04-15 00:00:00,0.1,10.0
2026-04-15 00:00:00,0.25,3.33
2026-04-15 00:00:00,0.5,0.0
2026-04-15 00:00:00,1,0.0
2026-04-15 00:00:00,2,0.0
2026-04-15 00:00:00,3,0.0
2026-04-15 06:00:00,0.1,13.33
2026-04-15 06:00:00,0.25,3.33
2026-04-15 06:00:00,0.5,0.0
2026-04-15 06:00:00,1,0.0
2026-04-15 06:00:00,2,0.0
2026-04-15 06:00:00,3,0.0
2026-04-15 12:00:00,0.1,10.0
2026-04-15 12:00:00,0.25,6.67
2026-04-15 12:00:00,0.5,3.33
2026-04-15 12:00:00,1,0.0
2026-04-15 12:00:00,2,0.0
2026-04-15 12:00:00,3,0.0
2026-04-15 18:00:00,0.1,13.33
2026-04-15 18:00:00,0.25,0.0
2026-04-15 18:00:00,0.5,0.0
2026-04-15 18:00:00,1,0.0
2026-04-15 18:00:00,2,0.0
2026-04-15 18:00:00,3,0.0
2026-04-16 00:00:00,0.1,20.0
2026-04-16 00:00:00,0.25,6.67
2026-04-16 00:00:00,0.5,3.33
2026-04-16 00:00:00,1,3.33
2026-04-16 00:00:00,2,0.0
2026-04-16 00:00:00,3,0.0
